label	target
224	-0.375818
225	-0.246870
226	-0.662308
227	-1.491488
228	-2.103911
229	-1.863304
230	-0.933007
231	-3.572479
232	-3.792922
233	-1.008262
234	-0.742141
235	-1.823554
236	-1.429805
237	-0.797071
238	-0.836698
239	-0.683974
240	-0.059455
241	-0.582611
242	-2.133842
243	-2.680880
244	0.771763
245	-0.698956
246	-0.189218
247	2.263992
248	-0.464908
249	-1.185213
250	-0.076360
251	0.054893
252	-0.067547
253	0.482086
254	-0.937224
255	0.105542
256	-0.372608
257	-0.225028
258	0.872647
259	-0.050818
260	2.443424
261	0.440571
262	0.284890
263	0.072389
264	0.028712
265	0.565129
266	-0.221340
267	-0.464211
268	-0.796293
269	-0.275628
270	-0.014273
271	-0.261578
272	0.278404
273	0.926712
274	-0.212342
275	-0.283299
276	-0.326409
277	-0.120556
278	-0.367668
279	-0.811332
280	-0.304923
281	-0.635959
282	-0.792367
283	-0.848144
284	-0.767219
285	-0.519531
286	-1.119302
287	-0.921127
288	-0.495438
289	0.038624
290	0.831990
291	0.700743
292	1.011215
293	0.651675
294	-0.067817
295	-0.189752
296	-0.243305
297	-0.287681
298	-0.592024
299	0.488865
300	-0.561861
301	0.645063
302	-1.053805
303	-1.993510
304	-2.623524
305	-1.990878
306	-2.812284
307	-3.812698
308	-0.762902
309	-2.648899
310	-1.452115
311	-1.163636
312	-0.457715
313	-0.167519
314	-0.207276
315	-0.733024
316	-0.460477
317	0.212848
318	-0.580694
319	0.547988
320	0.038029
321	-0.357912
322	-0.918736
323	-0.592535
324	-0.475349
325	-1.100147
326	-2.795425
327	-2.553254
328	-2.939335
329	-3.336974
330	-3.385372
331	-3.100252
332	-2.196623
333	-1.522660
334	-2.266957
335	-1.935486
336	-1.994080
337	-1.371388
338	-1.068596
339	-1.619496
340	-1.112661
341	-0.026438
342	-0.464940
343	-0.434423
344	-0.979716
345	0.095027
346	-0.529374
347	-1.052632
348	-0.389098
349	-1.034335
350	-1.448967
351	-0.730684
352	-0.372878
353	-1.195889
354	-2.793537
355	-1.682235
356	-1.110185
357	-1.491587
358	-0.795518
359	-1.060593
360	-1.637575
361	-1.989972
362	-1.737800
363	-2.184029
364	-1.327505
365	-1.586967
366	-1.605868
367	-1.901032
368	-2.107548
369	-1.710659
370	-1.402879
371	-1.386459
372	-0.681083
373	-1.266657
374	-1.209514
375	-1.750707
376	-1.652196
377	-1.959019
378	-2.027484
379	0.071234
380	-2.162001
381	-1.923912
382	-1.482679
383	-2.064779
384	-1.676342
385	-1.495506
386	-1.168414
387	-1.356210
388	-1.123559
389	-1.179154
390	-1.384633
391	-1.878175
392	-0.777107
393	-0.702443
394	0.322604
395	-1.637847
396	-1.398192
397	-0.851535
398	-1.783815
399	-1.966046
400	-1.611995
401	-1.301076
402	-0.476938
403	-1.014300
404	-1.091974
405	-1.321029
406	-0.992759
407	-1.803596
408	-0.594182
409	-2.936673
410	-0.981047
411	-0.712946
412	-1.079916
413	-0.027907
414	-1.383307
415	-2.238593
416	-2.188498
417	-1.613714
418	-1.216888
419	-2.963967
420	-1.069502
421	-1.192276
422	-1.140190
423	-1.941262
424	-2.234472
425	-2.135337
426	-2.054735
427	-1.429816
428	-1.797909
429	-2.031860
430	-1.428253
431	-0.845523
432	-1.921556
433	-1.553376
434	-1.818343
435	-1.748576
436	-2.252017
437	-2.240719
438	-2.772003
439	-2.503455
440	0.338288
441	-0.517911
442	-0.130787
443	-0.356139
444	-0.152528
445	1.394805
446	-1.757266
447	-1.438136
448	-1.176337
449	-1.009305
450	-0.490254
451	0.881806
452	1.862615
453	0.079108
454	0.976105
455	0.210161
456	-1.516166
457	-1.404081
458	-2.586326
459	-1.080164
460	-2.265112
461	-3.055011
462	-2.418652
463	-2.310186
464	-1.657653
465	-2.230593
466	-0.805212
467	-2.444669
468	-2.132750
469	0.016469
470	-0.636461
471	-2.527380
472	-1.706057
473	-1.080619
474	-1.511298
475	-1.763235
476	-3.564887
477	-2.185057
478	-2.106816
479	-3.030275
480	-3.534031
481	-1.765774
482	-2.286240
483	-2.816476
484	-0.156287
485	0.405306
486	0.493332
487	-0.489694
488	-0.700650
489	-0.308123
490	-0.924264
491	-0.426759
492	-0.988182
493	-1.135644
494	-1.855384
495	-1.079003
496	-1.915317
497	-0.903523
498	-0.306039
499	-0.486877
500	0.201738
501	-0.991694
502	-2.489182
503	0.176274
504	0.251917
505	0.027453
506	-1.699541
507	-2.058369
508	-0.733070
509	-1.064155
510	-0.614914
511	0.197222
512	-0.861342
513	-0.948046
514	-0.830835
515	-1.600512
516	-1.435617
517	-1.221273
518	-1.851925
519	-1.121145
520	-1.422155
521	-1.675909
522	-0.081596
523	-1.031633
524	-0.941850
525	-1.030258
526	-0.726191
527	-0.531705
528	-3.305454
529	-1.617455
530	-1.269850
531	-0.650609
532	-0.764194
533	-0.708337
534	-2.544208
535	-3.156760
536	-1.104967
537	-2.230878
538	-1.933462
539	-2.178750
540	-4.438058
541	-0.953535
542	-0.329345
543	-1.154335
544	-0.786012
545	-0.310616
546	-0.363915
547	-0.768436
548	-0.621867
549	-0.375900
550	-2.476937
551	-1.022219
552	-2.281976
553	-0.531571
554	-0.644618
555	-1.711316
556	-2.234775
557	-1.532998
558	-0.774240
559	0.033553
560	0.292548
561	-0.430543
562	-2.270581
563	-0.040247
564	0.873713
565	-0.639496
566	-0.405408
567	-0.172208
568	0.077763
569	0.043089
570	-0.826612
571	-0.514217
572	-1.214289
573	-1.915533
574	-1.547179
575	-2.398497
576	-2.627249
577	-2.041435
578	-0.901458
579	-1.146271
580	-1.032635
581	-1.649733
582	-1.040575
583	-1.128819
584	-1.922060
585	-1.053647
586	-1.339364
587	-2.313196
588	-1.410243
589	-0.430452
590	-1.546039
591	-1.984731
592	-1.252987
593	-1.478339
594	-0.169693
595	-1.208896
596	-1.686865
597	-1.980321
598	-2.706455
599	-1.958805
600	-1.598012
601	-0.428733
602	-0.119512
603	-0.806719
604	-0.276623
605	-1.695938
606	-1.561491
607	-0.762407
608	0.867629
609	-0.125278
610	0.479830
611	0.127116
612	-0.426116
613	-1.453791
614	-2.785712
615	-2.002901
616	-2.375725
617	-2.338132
618	-1.705836
619	-2.927255
620	-3.913413
621	-4.224596
622	-0.445914
623	0.707950
624	-1.624419
625	-3.688076
626	-3.293635
627	-4.417797
628	-1.697689
629	-1.329778
630	-1.032755
631	-1.793911
632	-1.218253
633	-0.286024
634	0.983541
635	2.278793
636	1.257535
637	0.936997
638	0.139360
639	-0.191978
640	0.025809
641	-0.316668
642	-0.289041
643	-0.528946
644	0.417557
645	0.221446
646	-1.638296
647	-1.403392
648	-1.504394
649	-1.557546
650	-0.722541
651	-2.369975
652	-0.876467
653	-1.201168
654	-1.354377
655	-1.311906
656	-2.960867
657	-2.563870
658	-1.648085
659	-0.532538
660	-0.382497
661	0.443512
662	-0.715607
663	0.476950
664	0.452430
665	-0.298472
666	-0.382712
667	0.663111
668	0.483964
669	0.522782
670	-0.571092
671	0.425915
672	-0.027597
673	-0.030016
674	0.230178
675	-0.002283
676	-0.022232
677	-0.355093
678	-0.473716
679	-0.246476
680	0.436033
681	-0.068200
682	-0.329121
683	0.625779
684	-0.190998
685	-1.099209
686	-1.611510
687	-0.898279
688	-0.077922
689	1.011777
690	0.067357
691	0.568256
692	0.235231
693	-0.535787
694	-1.185758
695	0.261593
696	-0.041433
697	-0.497502
698	-0.881171
699	-1.221550
700	-1.630371
701	-0.942898
702	-0.619510
703	1.423275
704	0.827705
705	0.167111
706	0.466076
707	0.496032
708	0.764367
709	-0.403110
710	0.711944
711	-0.566675
712	0.047374
713	-0.831864
714	0.002075
715	-0.875040
716	0.755371
717	1.104142
718	1.101822
719	1.519855
720	0.594936
721	0.241713
722	-0.249320
723	0.139117
724	0.568202
725	0.133430
726	-0.049815
727	-0.008380
728	-0.830594
729	-0.553354
730	0.491575
731	-1.114969
732	-0.594113
733	-1.045068
734	-0.995245
735	-0.804763
736	-0.044652
737	-0.472664
738	0.972332
739	1.520251
740	0.877196
741	0.250151
742	0.517505
743	0.913536
744	1.050931
745	-0.740595
746	-1.229060
747	-1.231763
748	0.105302
749	-0.003490
750	0.740705
751	0.624494
752	0.918249
753	0.769224
754	-1.375417
755	-0.890671
756	-0.371318
757	0.019279
758	-0.080482
759	-0.206575
760	-0.796450
761	-0.178126
762	-0.539195
763	-0.192416
764	-0.970781
765	0.055406
766	-0.707624
767	-1.167080
768	-0.013566
769	-0.478069
770	-0.588044
771	-0.301628
772	0.430317
773	-0.010059
774	0.810090
775	-1.380258
776	-1.505372
777	-0.554549
778	0.038735
779	-0.626673
780	-0.123575
781	0.127994
782	-0.186267
783	0.021327
784	-0.090777
785	-1.153466
786	-0.267037
787	-0.413535
788	-1.274929
789	-2.007196
790	-1.473791
791	-1.251305
792	-0.908464
793	-1.024440
794	-2.082103
795	-1.036523
796	-3.251955
797	-1.401371
798	0.629048
799	0.099021
800	-0.728614
801	-1.083852
802	-0.628999
803	-0.487317
804	-1.064148
805	-0.911110
806	-0.165004
807	1.151715
808	0.787436
809	0.120857
810	-0.259138
811	0.073954
812	0.314773
813	0.488735
814	0.665620
815	-0.316247
816	-0.053941
817	0.066430
818	0.220516
819	0.517345
820	-0.131122
821	-0.490583
822	-0.420033
823	0.027429
824	-0.110831
825	-1.379573
826	-0.143668
827	-0.595520
828	-0.496052
829	0.146531
830	-0.967667
831	-0.639350
832	-0.430399
833	-1.139109
834	-1.149376
835	-0.863545
836	-1.019498
837	0.429176
838	0.506546
839	-0.268516
840	0.207036
841	0.387498
842	0.136730
843	-0.521246
844	-2.483943
845	-0.426097
846	-0.995368
847	-2.027786
848	-3.123670
849	-0.100177
850	-2.476759
851	-3.398653
852	-2.281410
853	0.378109
854	1.129155
855	-0.114727
856	0.258751
857	-0.553300
858	-0.934939
859	-1.304155
860	-1.346112
861	-1.356661
862	-0.550833
863	-1.597051
864	-0.567860
865	0.476744
866	-0.401347
867	-1.228630
868	-0.750610
869	-1.051902
870	-0.823589
871	-0.039080
872	0.328974
873	0.310543
874	-0.126467
875	1.031926
876	1.573331
877	-1.276551
878	-0.620350
879	-0.116091
880	0.140752
881	-1.645710
882	-0.625136
883	-1.114542
884	-0.577884
885	-0.540899
886	-0.171451
887	-0.683997
888	-0.456575
889	-1.234583
890	-0.773576
891	-1.030906
892	-0.788093
893	-0.099507
894	-1.450894
895	-0.118600
896	0.641442
897	0.146332
898	-0.953330
899	-1.470415
900	-1.728225
901	-0.428332
902	-0.408184
903	-0.178804
904	-0.223602
905	-1.322826
906	-0.538404
907	-0.008141
908	-0.223307
909	-0.595393
910	-1.277528
911	-0.726586
912	-1.461432
913	-1.228258
914	-1.256846
915	-3.173879
916	-2.622977
917	-1.058723
918	-1.385545
919	0.098902
920	0.001814
921	-1.654578
922	-1.263087
923	-0.782559
924	-0.869726
925	-1.295381
926	-0.466981
927	-0.976935
928	-0.317439
929	-0.209638
930	0.386508
931	-0.665469
932	-1.838799
933	-3.026341
934	-1.451326
935	-1.342723
936	-0.506701
937	0.508547
938	-0.904938
939	-0.880465
940	-0.299975
941	-0.712649
942	-0.352751
943	0.156723
944	0.136619
945	-2.109274
946	0.364170
947	-1.273569
948	0.417693
949	-0.942909
950	-0.490283
951	-0.560134
952	-0.878985
953	-0.546491
954	-0.213547
955	-0.628681
956	1.027048
957	0.673512
958	0.426793
959	0.761824
960	-0.269355
961	-0.010531
962	-0.453734
963	-1.639465
964	-2.389074
965	-1.485554
966	1.333215
967	-1.472280
968	-0.388680
969	-0.430370
970	-1.510723
971	-0.085664
972	-0.358576
973	-1.312961
974	-0.569946
975	-2.299446
976	-0.503503
977	0.188512
978	-2.273462
979	-3.145702
980	-0.968471
981	0.575518
982	-0.332399
983	-0.665329
984	-0.237745
985	-0.485330
986	-0.954698
987	-0.931292
988	-2.549695
989	1.348513
990	-0.016492
991	-1.082521
992	-1.308724
993	-1.050649
994	-1.644863
995	0.166739
996	0.260787
997	1.136217
998	1.286596
999	-1.334950
1000	-0.515820
1001	-1.277203
1002	-0.950611
1003	-1.622128
1004	-2.235048
1005	-2.344800
1006	-2.224436
1007	-1.285928
1008	-0.152463
1009	1.034860
1010	-1.235525
1011	-0.603409
1012	-0.518830
1013	-0.234711
1014	-0.969104
1015	-0.611278
1016	-0.884733
1017	-1.628150
1018	-1.369261
1019	-1.864839
1020	-1.288143
1021	-1.367290
1022	-1.538437
1023	-0.528990
1024	-0.913132
1025	-0.732587
1026	-0.948970
1027	-1.167547
1028	-2.029236
1029	-1.794732
1030	-1.355827
1031	-1.401441
1032	-0.392632
1033	-1.051865
1034	-0.625749
1035	-1.264869
1036	-0.373023
1037	0.521767
1038	-1.565457
1039	-1.900381
1040	0.051011
1041	0.414856
1042	0.624396
1043	-0.551689
1044	-0.226596
1045	-2.171161
1046	0.274122
1047	0.625118
1048	-1.117978
1049	-0.337167
1050	-1.430679
1051	-0.444952
1052	-1.012583
1053	-0.778869
1054	-0.767382
1055	-1.076336
1056	-0.654303
1057	-0.735803
1058	-0.819226
1059	-2.364354
1060	0.761946
1061	0.085069
1062	0.469109
1063	-0.835025
1064	-0.812767
1065	0.224387
1066	-0.639962
1067	-1.990294
1068	-2.403860
1069	-1.725329
1070	0.434751
1071	-0.178478
1072	-1.517123
1073	-2.828873
1074	-0.996302
1075	-1.375615
1076	-1.432000
1077	-1.199288
1078	-1.540280
1079	-0.920099
1080	-0.484111
1081	-0.742182
1082	-1.243525
1083	-1.498624
1084	-0.822301
1085	0.106410
1086	-0.758718
1087	-0.660562
1088	-0.111144
1089	0.173178
1090	-0.558255
1091	0.517333
1092	-0.153058
1093	-0.920462
1094	-0.020784
1095	0.366418
1096	-1.297294
1097	-1.286760
1098	-0.440145
1099	-0.828624
1100	-0.961717
1101	-1.020281
1102	-0.965536
1103	0.058583
1104	-0.489436
1105	-0.601126
1106	-0.815601
1107	-1.601199
1108	-1.431100
1109	-0.677525
1110	-0.440691
1111	0.472099
1112	0.315586
1113	0.386574
1114	0.867351
1115	-0.101609
1116	-0.351905
1117	-0.310996
1118	-0.206623
1119	-0.575526
1120	-0.683233
1121	-1.063863
1122	-0.574362
1123	-0.627433
1124	-0.968200
1125	-1.065384
1126	-0.001067
1127	0.025434
1128	0.299220
1129	0.384174
1130	0.381954
1131	-0.436213
1132	0.409640
1133	0.455283
1134	0.320139
1135	0.056969
1136	0.092471
1137	0.601092
1138	0.879770
1139	-0.616078
1140	0.308405
1141	-2.286031
1142	-0.086692
1143	-2.399769
1144	-1.245767
1145	-1.482897
1146	-0.966947
1147	-0.444074
1148	-0.603365
1149	-0.615986
1150	-1.033587
1151	-2.572078
1152	-1.599832
1153	-0.661676
1154	-0.615782
1155	-0.319372
1156	-0.548846
1157	1.129463
1158	0.844945
1159	0.297297
1160	-0.498613
1161	0.744442
1162	1.521340
1163	0.496737
1164	0.268563
1165	0.599816
1166	0.605286
1167	-0.566006
1168	-0.488112
1169	0.402891
1170	-0.340927
1171	-0.679211
1172	0.260447
1173	0.097267
1174	-0.121122
1175	-0.500692
1176	-0.832378
1177	-1.174816
1178	-0.860452
1179	-0.465256
1180	-1.139911
1181	-1.474249
1182	-1.454911
1183	-2.383492
1184	-2.278683
1185	-0.344733
1186	0.049058
1187	-0.872544
1188	-1.970885
1189	-1.566442
1190	-2.817425
1191	-1.426457
1192	-1.342743
1193	-1.644750
1194	-1.217561
1195	-1.359877
1196	-0.503741
1197	-1.420501
1198	-0.841881
1199	-1.666180
1200	-0.822871
1201	-0.878389
1202	-1.551619
1203	-1.934067
1204	-1.195148
1205	-2.076730
1206	-1.473740
1207	-0.630004
1208	0.089549
1209	-0.973748
1210	-0.323883
1211	-0.200637
1212	-0.996647
1213	-0.322945
1214	-0.163424
1215	-0.766151
1216	-0.212438
1217	-1.410889
1218	-1.394743
1219	-0.458862
1220	-1.268589
1221	-1.115266
1222	-0.620121
1223	-0.491553
1224	-0.300516
1225	-0.152714
1226	0.286747
1227	1.232788
1228	-0.634647
1229	-0.601985
1230	-0.966790
1231	-0.477361
1232	-0.586107
1233	-0.480896
1234	-0.047487
1235	-0.272132
1236	-0.564571
1237	-0.941390
1238	-0.619564
1239	-0.305945
1240	-0.667013
1241	-0.733681
1242	-0.467871
1243	-1.790545
1244	-1.422597
1245	-2.055054
1246	-1.795032
1247	-2.155873
1248	-2.845320
1249	0.051048
1250	-0.162312
1251	-0.113076
1252	0.041175
1253	-0.160780
1254	-0.803434
1255	-0.647722
1256	-0.902891
1257	-1.137115
1258	-1.776889
1259	-1.205188
1260	-1.980411
1261	-1.062619
1262	-0.806150
1263	-1.441697
1264	-1.298923
1265	-0.893355
1266	-1.130356
1267	-0.957062
1268	-0.591400
1269	-0.777785
1270	-0.497945
1271	-0.094508
1272	-0.268608
1273	0.342369
1274	0.000056
1275	-0.601320
1276	-0.341756
1277	-0.439007
1278	-0.719284
1279	-0.502642
1280	1.109232
1281	1.768627
1282	0.678678
1283	1.272394
1284	1.345603
1285	1.004988
1286	1.006293
1287	2.749394
1288	1.470906
1289	2.098636
1290	0.894606
1291	1.326867
1292	0.811944
1293	0.986098
1294	-0.061039
1295	0.321488
1296	-0.255386
1297	-0.977236
1298	-0.931193
1299	-1.067542
1300	-0.223545
1301	2.701369
1302	2.035322
1303	2.516470
1304	-0.652852
1305	1.016310
1306	0.423463
1307	2.703040
1308	1.114868
1309	-2.423868
1310	1.062754
1311	1.324653
1312	0.860458
1313	1.461859
1314	1.706023
1315	1.893659
1316	1.652011
1317	2.280964
1318	2.392074
1319	1.735084
1320	1.908507
1321	1.803754
1322	2.858680
1323	1.965896
1324	2.904115
1325	2.611939
1326	2.019490
1327	1.885346
1328	1.806203
1329	1.783360
1330	2.123179
1331	3.055267
1332	2.881572
1333	3.579616
1334	1.788247
1335	1.700798
1336	2.048540
1337	0.047211
1338	0.364290
1339	1.633202
1340	1.620727
1341	2.142660
1342	2.511507
1343	2.217339
1344	2.646539
1345	2.390064
1346	0.797679
1347	3.365959
1348	2.976995
1349	0.233539
1350	0.597663
1351	0.518544
1352	1.693035
1353	1.092252
1354	2.197136
1355	2.110293
1356	1.147200
1357	0.979977
1358	0.897330
1359	1.496505
1360	1.736570
1361	1.161424
1362	0.882014
1363	0.466566
1364	1.112790
1365	0.464164
1366	0.584669
1367	0.465239
1368	0.485775
1369	1.024978
1370	0.080647
1371	0.707779
1372	0.868173
1373	0.016720
1374	1.394167
1375	-0.066528
1376	0.641363
1377	0.750182
1378	-0.656610
1379	1.578744
1380	0.844995
1381	2.246086
1382	0.573522
1383	1.850313
1384	1.449016
1385	0.408908
1386	0.639135
1387	1.040879
1388	1.929632
1389	1.602767
1390	1.906045
1391	2.359003
1392	-1.323600
1393	0.613174
1394	-1.518564
1395	-2.455002
1396	-1.717259
1397	-0.838336
1398	0.054326
1399	-0.710899
1400	0.668266
1401	-0.502991
1402	0.155510
1403	1.132749
1404	0.292111
1405	1.396027
1406	-0.601181
1407	1.371384
1408	2.327971
1409	1.917065
1410	2.533511
1411	3.027456
1412	2.964108
1413	2.561134
1414	2.431211
1415	2.539155
1416	-0.590474
1417	-0.722253
1418	-1.414355
1419	-1.916812
1420	-1.796237
1421	-0.640785
1422	-0.218880
1423	0.077117
1424	-0.417292
1425	0.516970
1426	0.201265
1427	-0.100887
1428	0.604565
1429	0.810324
1430	0.121207
1431	0.873147
1432	1.061546
1433	0.478624
1434	0.506041
1435	0.357131
1436	0.458519
1437	-0.649022
1438	1.137138
1439	1.115523
1440	0.499818
1441	-0.888888
1442	0.287544
1443	0.342260
1444	1.360109
1445	1.106593
1446	1.842271
1447	0.200452
1448	-0.413576
1449	0.009597
1450	-0.756311
1451	-0.287336
1452	-0.805769
1453	-0.567885
1454	0.041626
1455	0.995097
1456	0.334509
1457	1.007272
1458	0.640257
1459	0.593897
1460	0.725910
1461	1.896544
1462	0.866278
1463	0.841635
1464	1.272816
1465	0.817920
1466	0.978999
1467	1.162489
1468	0.287779
1469	1.337142
1470	1.618903
1471	0.234927
1472	1.004460
1473	0.991433
1474	0.713215
1475	0.681769
1476	1.098432
1477	1.545182
1478	1.126241
1479	-0.185148
1480	0.219236
1481	0.043201
1482	0.131622
1483	0.467363
1484	1.397930
1485	0.892584
1486	1.207255
1487	1.599929
1488	1.892237
1489	0.926477
1490	1.100085
1491	0.650799
1492	1.595530
1493	-0.498083
1494	-0.293855
1495	1.028306
1496	0.865985
1497	-0.337712
1498	-0.217676
1499	-0.034271
1500	0.352320
1501	0.410632
1502	1.172141
1503	1.590886
1504	1.243345
1505	1.328579
1506	0.269574
1507	0.765021
1508	1.052118
1509	1.026398
1510	1.628843
1511	1.388499
1512	1.406892
1513	1.968424
1514	2.061361
1515	0.297656
1516	1.278978
1517	1.515170
1518	0.945659
1519	1.019186
1520	1.629611
1521	1.789249
1522	2.147849
1523	2.321681
1524	2.043319
1525	2.085364
1526	1.939185
1527	1.445947
1528	1.373158
1529	0.295358
1530	0.326933
1531	2.192915
1532	1.366657
1533	-0.229437
1534	0.820052
1535	1.666867
1536	1.134213
1537	0.908940
1538	1.045205
1539	1.256012
1540	2.151866
1541	-0.182989
1542	1.855767
1543	0.605683
1544	-1.218269
1545	-1.598604
1546	1.195910
1547	1.712713
1548	1.230118
1549	-0.795747
1550	-1.689981
1551	-3.529095
1552	-2.660415
1553	-2.619711
1554	-2.950815
1555	-0.016215
1556	-0.948827
1557	-0.364400
1558	-0.979536
1559	-1.239849
1560	-0.418051
1561	-0.059192
1562	-0.060894
1563	0.913689
1564	-0.094292
1565	-0.195823
1566	1.119838
1567	-3.348819
1568	-0.262740
1569	0.393816
1570	0.186316
1571	-0.207012
1572	-0.268243
1573	0.008173
1574	-1.456757
1575	-2.130171
1576	-2.664752
1577	-4.255942
1578	-6.293790
1579	-3.135173
1580	-2.477946
1581	-2.070317
1582	-2.650450
1583	-1.581359
1584	-1.335341
1585	-0.748359
1586	-1.050244
1587	-0.223619
1588	-0.242365
1589	-0.366243
1590	-0.517391
1591	-1.455710
1592	-1.266908
1593	-2.179784
1594	-1.747160
1595	-3.127557
1596	-1.702544
1597	-2.900503
1598	-3.743236
1599	-3.158705
1600	-1.730665
1601	-0.378810
1602	-0.892462
1603	-0.996465
1604	-1.275401
1605	-0.753629
1606	1.257580
1607	-1.465925
1608	0.014164
1609	-0.797278
1610	-0.701503
1611	0.196099
1612	-0.709587
1613	-1.779460
1614	-0.980695
1615	-0.755166
1616	-0.953125
1617	-1.040594
1618	-0.712088
1619	-0.321806
1620	0.018062
1621	-0.128617
1622	-0.224502
1623	0.559091
1624	0.026217
1625	-0.462704
1626	-0.274274
1627	-0.018039
1628	-0.682780
1629	-0.431973
1630	-0.912465
1631	-0.350813
1632	0.503157
1633	0.374484
1634	0.696980
1635	0.021871
1636	-0.339500
1637	0.429082
1638	-0.765890
1639	0.394997
1640	-0.140062
1641	-0.361474
1642	-0.095660
1643	-0.138232
1644	-0.105316
1645	0.733597
1646	0.492047
1647	1.064823
1648	1.777365
1649	-0.250446
1650	-0.317621
1651	-3.410821
1652	-3.732110
1653	-4.472004
1654	-2.431921
1655	-1.222868
1656	-2.682083
1657	-2.369861
1658	-1.772493
1659	-1.922229
1660	-0.575859
1661	-1.754215
1662	-1.237162
1663	-1.042042
1664	0.309722
1665	-1.016532
1666	-1.390767
1667	-0.778414
1668	0.749219
1669	0.732257
1670	0.609724
1671	0.059859
1672	0.096085
1673	-0.537906
1674	0.040285
1675	0.936071
1676	-0.083575
1677	0.698408
1678	0.104660
1679	0.319401
1680	0.100638
1681	0.236694
1682	0.513636
1683	-0.011022
1684	0.695025
1685	0.286126
1686	0.747696
1687	0.667180
1688	0.667927
1689	1.689267
1690	0.470793
1691	-0.244983
1692	0.098494
1693	-0.009874
1694	0.765588
1695	0.610958
1696	-1.260568
1697	-2.501444
1698	-0.682109
1699	-0.243187
1700	-0.230808
1701	-0.530715
1702	-0.487653
1703	-0.691669
1704	-0.579499
1705	-0.453578
1706	0.717464
1707	1.434900
1708	1.841020
1709	1.402374
1710	0.902572
1711	1.732502
1712	1.163291
1713	0.027475
1714	-0.671068
1715	-1.624492
1716	-2.007521
1717	-0.534081
1718	-0.460328
1719	-2.803845
1720	-2.776300
1721	-2.512417
1722	-4.689106
1723	-4.127426
1724	-0.055046
1725	-0.905606
1726	-0.373472
1727	-0.186631
1728	0.413073
1729	0.452524
1730	-0.448043
1731	0.299010
1732	-0.015161
1733	0.695051
1734	0.202313
1735	0.174152
1736	0.355506
1737	-0.108426
1738	-0.151047
1739	0.214482
1740	0.374150
1741	0.178898
1742	1.300792
1743	0.603371
1744	0.621888
1745	1.011063
1746	0.844404
1747	0.386818
1748	0.626153
1749	0.220950
1750	1.295605
1751	-0.067122
1752	-0.094404
1753	0.413016
1754	0.748036
1755	0.631074
1756	0.763804
1757	0.233966
1758	-0.294886
1759	0.065265
1760	-1.392828
1761	-0.595799
